Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
regulation of potassium ion transmembrane transport (GO:1901379),3/54,0.11862429100056149,0.23444903691432953,0,0,2.595688048975246,5.53347220577743,GNG2;BIN1;CAV1
striated muscle contraction (GO:0006941),3/54,0.11862429100056149,0.23444903691432953,0,0,2.595688048975246,5.53347220577743,TNNI2;DMD;ALDOA
neutrophil degranulation (GO:0043312),15/481,0.12001311552112479,0.23444903691432953,0,0,1.4289599760455136,3.0296155608100053,RAB3A;CR1;ANXA3;PLAUR;PLD1;C3;PTPRB;DSN1;CXCR2;PECAM1;SIRPA;CTSG;PRTN3;CD36;ALDOA
positive regulation of cell projection organization (GO:0031346),5/117,0.12020659124387982,0.23444903691432953,0,0,1.9727069805194806,4.179265398582397,RET;NGFR;MDK;PRKD1;CAMK1
cellular response to cadmium ion (GO:0071276),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,JUN;FOS
cellular response to unfolded protein (GO:0034620),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,PRKN;BAK1
dendritic spine organization (GO:0097061),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,CTNND2;PAK3
entrainment of circadian clock by photoperiod (GO:0043153),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,PER2;PPP1CA
negative regulation of protein polymerization (GO:0032272),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,CDH5;STMN1
positive regulation of calcium ion transmembrane transport (GO:1904427),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,CXCL10;CAPN3
positive regulation of cellular component movement (GO:0051272),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,CCL21;CCL19
positive regulation of muscle cell differentiation (GO:0051149),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,MEF2C;CAMK1
protein export from nucleus (GO:0006611),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,EGR2;CALR
regulation of toll-like receptor signaling pathway (GO:0034121),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,IRF7;CD36
regulation of transcription regulatory region DNA binding (GO:2000677),2/27,0.12054293253427602,0.23444903691432953,0,0,3.52686230248307,7.46195645795547,PER2;GATA3
regulation of cellular response to stress (GO:0080135),5/118,0.12338360420045534,0.23444903691432953,0,0,1.9551488334674176,4.091064947549961,PRKN;MAPKAPK2;FKBP4;CRYAB;ATF3
interstrand cross-link repair (GO:0036297),3/55,0.12351467656145033,0.23444903691432953,0,0,2.545640445527323,5.323940441425664,RAD51;FANCD2;FANCA
negative regulation of cytokine-mediated signaling pathway (GO:0001960),3/55,0.12351467656145033,0.23444903691432953,0,0,2.545640445527323,5.323940441425664,SIGIRR;IL6;PPARG
regulation of cardiac conduction (GO:1903779),3/55,0.12351467656145033,0.23444903691432953,0,0,2.545640445527323,5.323940441425664,FXYD6;NKX2-5;AGT
negative regulation of protein phosphorylation (GO:0001933),6/152,0.1241159873899182,0.23444903691432953,0,0,1.816925141198864,3.7910847463877837,PRKN;CAV1;SIRPA;SPRY2;CIB1;DMD
regulation of Ras protein signal transduction (GO:0046578),4/86,0.12507869207166986,0.23444903691432953,0,0,2.1539737846358054,4.477706988833952,EPS8;SH3BP1;SPRY2;IRS2
transport across blood-brain barrier (GO:0150104),4/86,0.12507869207166986,0.23444903691432953,0,0,2.1539737846358054,4.477706988833952,LRP1;LEPR;SLC2A4;CD36
neutrophil activation involved in immune response (GO:0002283),15/485,0.12600789884534144,0.23444903691432953,0,0,1.4165017318159328,2.934156822245878,RAB3A;CR1;ANXA3;PLAUR;PLD1;C3;PTPRB;DSN1;CXCR2;PECAM1;SIRPA;CTSG;PRTN3;CD36;ALDOA
activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,ADRB2
amylin receptor signaling pathway (GO:0097647),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,RAMP1
"anterior/posterior axis specification, embryo (GO:0008595)",1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,TDGF1
cardiac ventricle formation (GO:0003211),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MEF2C
cellular hyperosmotic response (GO:0071474),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,AQP1
cellular response to bacterial lipopeptide (GO:0071221),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CD36
cellular response to cold (GO:0070417),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,FOXO1
cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,ZFP36
cellular water homeostasis (GO:0009992),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,AQP1
centromeric sister chromatid cohesion (GO:0070601),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,BUB1
cholesterol import (GO:0070508),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CD36
chondrocyte development (GO:0002063),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,BMPR1B
chromatin organization involved in negative regulation of transcription (GO:0097549),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,HMGA2
contact inhibition (GO:0060242),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,YAP1
determination of liver left/right asymmetry (GO:0071910),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PKD2
ear development (GO:0043583),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,GATA3
embryonic camera-type eye morphogenesis (GO:0048596),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,SIX3
embryonic skeletal joint development (GO:0072498),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,COL2A1
free ubiquitin chain polymerization (GO:0010994),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKN
glandular epithelial cell differentiation (GO:0002067),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,BMP2
glomerular epithelial cell differentiation (GO:0072311),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,WT1
histone-serine phosphorylation (GO:0035404),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,HMGA2
imitative learning (GO:0098596),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CNTNAP2
inclusion body assembly (GO:0070841),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKN
ISG15-protein conjugation (GO:0032020),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,UBE2L6
leukocyte chemotaxis involved in inflammatory response (GO:0002232),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MDK
maintenance of DNA repeat elements (GO:0043570),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,TCF7L2
megakaryocyte development (GO:0035855),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,KIT
metanephric collecting duct development (GO:0072205),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PAX2
mitotic DNA replication initiation (GO:1902975),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MCM4
negative regulation of actin filament depolymerization (GO:0030835),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,VIL1
negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,NGFR
negative regulation of cardiac muscle cell differentiation (GO:2000726),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,BMP2
negative regulation of erythrocyte differentiation (GO:0045647),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,ZFP36
negative regulation of fibroblast migration (GO:0010764),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,FGF2
negative regulation of histone H3-K9 methylation (GO:0051573),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,BRCA1
negative regulation of lens fiber cell differentiation (GO:1902747),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,SPRY2
negative regulation of meiotic cell cycle (GO:0051447),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,DUSP1
negative regulation of monocyte chemotaxis (GO:0090027),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,DUSP1
negative regulation of myeloid cell apoptotic process (GO:0033033),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,IRF7
negative regulation of neuron migration (GO:2001223),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,COL3A1
negative regulation of serine-type peptidase activity (GO:1902572),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CR1
nephron tubule development (GO:0072080),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MEF2C
neuroblast proliferation (GO:0007405),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,RACGAP1
norepinephrine biosynthetic process (GO:0042421),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,GATA3
nuclear cell cycle DNA replication initiation (GO:1902315),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MCM4
peptide antigen assembly with MHC protein complex (GO:0002501),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CALR
peroxisome proliferator activated receptor signaling pathway (GO:0035357),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PPARG
positive regulation of autophagosome maturation (GO:1901098),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,ADRB2
positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKN
positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,SKAP1
positive regulation of centriole replication (GO:0046601),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PLK4
positive regulation of cholesterol metabolic process (GO:0090205),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,FGF1
positive regulation of cholesterol storage (GO:0010886),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,APOB
positive regulation of deacetylase activity (GO:0090045),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKD1
positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PMAIP1
positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PAX2
positive regulation of gluconeogenesis (GO:0045722),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PPARGC1A
positive regulation of gonad development (GO:1905941),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,WT1
positive regulation of hemoglobin biosynthetic process (GO:0046985),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,KLF4
positive regulation of male gonad development (GO:2000020),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,WT1
positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,NECTIN2
positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,NECTIN2
positive regulation of osteoblast proliferation (GO:0033690),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,BMP2
positive regulation of protein glycosylation (GO:0060050),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,RAMP1
positive regulation of receptor binding (GO:1900122),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,NRP1
positive regulation of T-helper 2 cell differentiation (GO:0045630),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,IL18
positive regulation of tau-protein kinase activity (GO:1902949),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,EGR1
positive regulation of toll-like receptor 3 signaling pathway (GO:0034141),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CAV1
presynaptic active zone organization (GO:1990709),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,RAB3A
pronephros development (GO:0048793),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PAX2
protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PMAIP1
protein K27-linked ubiquitination (GO:0044314),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKN
protein K29-linked ubiquitination (GO:0035519),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKN
protein localization to ciliary transition zone (GO:1904491),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MAPK15
regulation of blood vessel remodeling (GO:0060312),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,FLT4
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,FOXO1
regulation of digestive system process (GO:0044058),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,SGK1
regulation of DNA-dependent DNA replication initiation (GO:0030174),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,CDT1
regulation of extracellular exosome assembly (GO:1903551),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,SDC1
regulation of glucokinase activity (GO:0033131),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,PRKN
regulation of hepatocyte proliferation (GO:2000345),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,MDK
regulation of hormone biosynthetic process (GO:0046885),1/6,0.1263052910137057,0.23444903691432953,0,0,8.806306306306306,18.22071763529804,EGR1
